gameid,date,type,playerid,player,team,home,away,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,win,season
20100441,2002-01-02,regular,243,Aaron McKie,PHI,PHX,PHI,29,16,6,12,50.0,2,3,66.7,2,4,50.0,1,6,7,5,1,0,4,3,6,1,2002
20100441,2002-01-02,regular,358,Anfernee Hardaway,PHX,PHX,PHI,28,6,3,7,42.9,0,0,0.0,0,0,0.0,0,2,2,3,2,0,2,3,-32,0,2002
20100441,2002-01-02,regular,105,Dan Majerle,PHX,PHX,PHI,31,7,3,5,60.0,1,3,33.3,0,0,0.0,2,3,5,2,0,0,2,2,-8,0,2002
20100441,2002-01-02,regular,1890,Shawn Marion,PHX,PHX,PHI,29,16,7,15,46.7,0,0,0.0,2,2,100.0,2,4,6,0,2,0,5,3,-11,0,2002
20100441,2002-01-02,regular,2091,Daniel Santiago,PHX,PHX,PHI,13,4,2,5,40.0,0,0,0.0,0,0,0.0,0,3,3,2,0,0,0,2,9,0,2002
20100441,2002-01-02,regular,2063,Jake Voskuhl,PHX,PHX,PHI,17,4,2,6,33.3,0,0,0.0,0,0,0.0,1,5,6,0,0,0,0,4,-15,0,2002
20100441,2002-01-02,regular,2228,Alton Ford,PHX,PHX,PHI,9,0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-16,0,2002
20100441,2002-01-02,regular,448,Bo Outlaw,PHX,PHX,PHI,20,0,0,1,0.0,0,0,0.0,0,0,0.0,1,3,4,1,0,0,1,2,10,0,2002
20100441,2002-01-02,regular,915,Rodney Rogers,PHX,PHX,PHI,18,9,4,10,40.0,1,3,33.3,0,0,0.0,1,3,4,1,1,1,1,3,-15,0,2002
20100441,2002-01-02,regular,339,Tom Gugliotta,PHX,PHX,PHI,19,8,4,9,44.4,0,0,0.0,0,0,0.0,2,2,4,1,1,0,0,2,-15,0,2002
20100441,2002-01-02,regular,961,John Wallace,PHX,PHX,PHI,15,10,4,10,40.0,1,1,100.0,1,1,100.0,0,2,2,0,3,0,0,3,5,0,2002
20100441,2002-01-02,regular,950,Stephon Marbury,PHX,PHX,PHI,43,17,4,20,20.0,1,5,20.0,8,10,80.0,3,0,3,10,1,1,4,5,-17,0,2002
20100442,2002-01-02,regular,1885,Lamar Odom,LAC,SAC,LAC,40,13,5,8,62.5,0,0,0.0,3,5,60.0,2,5,7,4,0,0,6,2,-12,0,2002
20100442,2002-01-02,regular,976,Jeff McInnis,LAC,SAC,LAC,37,20,8,15,53.3,0,1,0.0,4,5,80.0,0,4,4,4,0,0,1,2,-16,0,2002
20100442,2002-01-02,regular,2047,Quentin Richardson,LAC,SAC,LAC,21,2,1,11,9.1,0,5,0.0,0,0,0.0,2,2,4,1,0,1,0,1,-3,0,2002
20100442,2002-01-02,regular,1894,Corey Maggette,LAC,SAC,LAC,23,13,4,8,50.0,3,3,100.0,2,2,100.0,0,2,2,1,0,0,0,1,-5,0,2002
20100442,2002-01-02,regular,399,Sean Rooks,LAC,SAC,LAC,5,0,0,2,0.0,0,0,0.0,0,2,0.0,1,1,2,0,1,0,0,0,2,0,2002
20100442,2002-01-02,regular,2032,Darius Miles,LAC,SAC,LAC,27,9,3,7,42.9,0,0,0.0,3,4,75.0,0,6,6,4,0,0,4,3,-1,0,2002
20100442,2002-01-02,regular,1882,Elton Brand,LAC,SAC,LAC,30,10,3,9,33.3,0,0,0.0,4,6,66.7,5,5,10,3,2,3,2,2,-18,0,2002
20100442,2002-01-02,regular,695,Eldridge Recasner,LAC,SAC,LAC,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,3,0,2002
20100442,2002-01-02,regular,1709,Michael Olowokandi,LAC,SAC,LAC,35,13,5,13,38.5,0,0,0.0,3,4,75.0,2,10,12,0,0,3,4,3,-11,0,2002
20100442,2002-01-02,regular,1863,Earl Boykins,LAC,SAC,LAC,9,5,2,4,50.0,1,1,100.0,0,0,0.0,2,0,2,2,0,0,0,0,-1,0,2002
20100442,2002-01-02,regular,15,Eric Piatkowski,LAC,SAC,LAC,12,6,3,6,50.0,0,1,0.0,0,0,0.0,1,1,2,0,0,0,0,0,-8,0,2002
20100442,2002-01-02,regular,57,Doug Christie,SAC,SAC,LAC,37,17,5,15,33.3,4,9,44.4,3,3,100.0,2,4,6,4,3,0,1,5,23,1,2002
20100442,2002-01-02,regular,1513,Scot Pollard,SAC,SAC,LAC,24,11,4,7,57.1,0,0,0.0,3,4,75.0,3,3,6,3,1,0,0,3,9,1,2002
20100442,2002-01-02,regular,185,Chris Webber,SAC,SAC,LAC,37,21,10,22,45.5,0,0,0.0,1,2,50.0,4,6,10,6,3,2,0,4,10,1,2002
20100442,2002-01-02,regular,85,Brent Price,SAC,SAC,LAC,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-6,1,2002
20100442,2002-01-02,regular,2045,Hedo Turkoglu,SAC,SAC,LAC,22,6,2,6,33.3,1,3,33.3,1,2,50.0,2,3,5,1,1,0,0,0,-1,1,2002
20100442,2002-01-02,regular,1710,Mike Bibby,SAC,SAC,LAC,30,16,7,14,50.0,2,3,66.7,0,0,0.0,1,1,2,9,1,0,1,3,14,1,2002
20100442,2002-01-02,regular,978,Peja Stojakovic,SAC,SAC,LAC,36,14,6,18,33.3,2,6,33.3,0,0,0.0,2,4,6,5,2,0,1,2,15,1,2002
20100442,2002-01-02,regular,2043,Mateen Cleaves,SAC,SAC,LAC,2,0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,1,0,-3,1,2002
20100442,2002-01-02,regular,1517,Bobby Jackson,SAC,SAC,LAC,16,4,2,6,33.3,0,2,0.0,0,0,0.0,1,1,2,4,0,0,0,0,3,1,2002
20100442,2002-01-02,regular,2222,Gerald Wallace,SAC,SAC,LAC,2,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-6,1,2002
20100442,2002-01-02,regular,124,Vlade Divac,SAC,SAC,LAC,26,16,7,8,87.5,0,0,0.0,2,3,66.7,2,7,9,2,0,4,1,4,8,1,2002
20100442,2002-01-02,regular,1444,Lawrence Funderburke,SAC,SAC,LAC,6,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,4,1,2002
20100443,2002-01-02,regular,431,Shawn Kemp,POR,POR,TOR,15,7,2,4,50.0,0,0,0.0,3,3,100.0,1,5,6,1,1,0,0,2,-2,0,2002
20100443,2002-01-02,regular,937,Scottie Pippen,POR,POR,TOR,33,17,5,9,55.6,2,3,66.7,5,5,100.0,1,2,3,7,0,2,3,4,-9,0,2002
20100443,2002-01-02,regular,70,Steve Kerr,POR,POR,TOR,20,4,2,7,28.6,0,2,0.0,0,0,0.0,0,2,2,0,0,0,2,0,1,0,2002
20100443,2002-01-02,regular,1594,Rick Brunson,POR,POR,TOR,2,1,0,0,0.0,0,0,0.0,1,2,50.0,0,1,1,1,0,0,0,0,1,0,2002
20100443,2002-01-02,regular,1719,Bonzi Wells,POR,POR,TOR,34,15,6,13,46.2,0,1,0.0,3,3,100.0,1,6,7,1,2,0,3,4,-9,0,2002
20100443,2002-01-02,regular,201,Chris Dudley,POR,POR,TOR,8,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,4,0,2002
20100443,2002-01-02,regular,757,Damon Stoudamire,POR,POR,TOR,42,4,2,10,20.0,0,1,0.0,0,0,0.0,2,0,2,6,1,0,3,2,-12,0,2002
20100443,2002-01-02,regular,2257,Ruben Boumtje-Boumtje,POR,POR,TOR,2,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,2002
20100443,2002-01-02,regular,905,Dale Davis,POR,POR,TOR,36,9,4,9,44.4,0,0,0.0,1,2,50.0,6,4,10,0,1,2,2,4,-10,0,2002
20100443,2002-01-02,regular,739,Rasheed Wallace,POR,POR,TOR,35,22,8,26,30.8,1,3,33.3,5,7,71.4,7,6,13,3,0,0,3,3,-16,0,2002
20100443,2002-01-02,regular,1739,Ruben Patterson,POR,POR,TOR,13,3,1,3,33.3,0,1,0.0,1,2,50.0,1,2,3,0,1,0,1,2,-5,0,2002
20100443,2002-01-02,regular,2050,Morris Peterson,TOR,POR,TOR,23,16,5,10,50.0,0,0,0.0,6,7,85.7,2,0,2,1,3,0,1,2,7,1,2002
20100443,2002-01-02,regular,1541,Alvin Williams,TOR,POR,TOR,26,0,0,4,0.0,0,1,0.0,0,0,0.0,0,4,4,4,4,2,4,2,12,1,2002
20100443,2002-01-02,regular,1713,Vince Carter,TOR,POR,TOR,40,28,11,22,50.0,1,6,16.7,5,6,83.3,3,2,5,2,1,1,2,2,16,1,2002
20100443,2002-01-02,regular,2306,Carlos Arroyo,TOR,POR,TOR,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-3,1,2002
20100443,2002-01-02,regular,145,Tracy Murray,TOR,POR,TOR,4,0,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-3,1,2002
20100443,2002-01-02,regular,2214,Michael Bradley,TOR,POR,TOR,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-3,1,2002
20100443,2002-01-02,regular,213,Antonio Davis,TOR,POR,TOR,40,11,2,10,20.0,0,0,0.0,7,10,70.0,2,7,9,0,1,3,1,2,14,1,2002
20100443,2002-01-02,regular,966,Jerome Williams,TOR,POR,TOR,25,4,2,3,66.7,0,0,0.0,0,2,0.0,0,7,7,0,0,0,1,4,2,1,2002
20100443,2002-01-02,regular,164,Chris Childs,TOR,POR,TOR,27,8,3,7,42.9,2,4,50.0,0,0,0.0,0,3,3,9,2,0,1,4,4,1,2002
20100443,2002-01-02,regular,376,Eric Montross,TOR,POR,TOR,6,2,1,2,50.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,-1,1,2002
20100443,2002-01-02,regular,1721,Keon Clark,TOR,POR,TOR,23,12,3,3,100.0,0,0,0.0,6,7,85.7,3,6,9,2,0,2,2,6,10,1,2002
20100443,2002-01-02,regular,209,Dell Curry,TOR,POR,TOR,24,14,6,10,60.0,2,3,66.7,0,0,0.0,0,1,1,0,0,0,1,0,0,1,2002
20100444,2002-01-03,regular,1884,Baron Davis,CHH,CHH,GSW,45,28,9,16,56.3,3,7,42.9,7,9,77.8,0,10,10,11,1,1,5,1,8,1,2002
20100444,2002-01-03,regular,922,Elden Campbell,CHH,CHH,GSW,13,4,2,2,100.0,0,0,0.0,0,0,0.0,0,3,3,1,1,1,2,6,-12,1,2002
20100444,2002-01-03,regular,1724,Bryce Drew,CHH,CHH,GSW,18,12,3,7,42.9,2,4,50.0,4,4,100.0,1,0,1,4,0,0,0,0,13,1,2002
20100444,2002-01-03,regular,133,David Wesley,CHH,CHH,GSW,31,18,6,8,75.0,0,1,0.0,6,10,60.0,0,1,1,4,3,0,2,3,3,1,2002
20100444,2002-01-03,regular,2213,Kirk Haston,CHH,CHH,GSW,11,3,1,2,50.0,0,0,0.0,1,2,50.0,1,2,3,0,0,0,0,1,12,1,2002
20100444,2002-01-03,regular,136,P.J. Brown,CHH,CHH,GSW,8,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,3,1,2002
20100444,2002-01-03,regular,1714,Robert Traylor,CHH,CHH,GSW,26,15,7,10,70.0,0,0,0.0,1,2,50.0,0,3,3,2,1,6,1,6,-7,1,2002
20100444,2002-01-03,regular,2048,Jamaal Magloire,CHH,CHH,GSW,26,10,5,8,62.5,0,0,0.0,0,0,0.0,2,8,10,1,0,1,4,1,27,1,2002
20100444,2002-01-03,regular,278,Stacey Augmon,CHH,CHH,GSW,30,12,5,10,50.0,0,0,0.0,2,2,100.0,2,6,8,4,0,0,0,4,17,1,2002
20100444,2002-01-03,regular,1924,Lee Nailon,CHH,CHH,GSW,32,12,5,13,38.5,0,0,0.0,2,2,100.0,0,1,1,3,0,0,0,5,-4,1,2002
20100444,2002-01-03,regular,1712,Antawn Jamison,GSW,CHH,GSW,39,24,6,17,35.3,0,1,0.0,12,15,80.0,5,7,12,4,1,1,2,3,-12,0,2002
20100444,2002-01-03,regular,168,Chris Mills,GSW,CHH,GSW,21,10,4,12,33.3,0,0,0.0,2,2,100.0,3,1,4,0,0,1,0,3,-14,0,2002
20100444,2002-01-03,regular,2202,Jason Richardson,GSW,CHH,GSW,27,18,9,15,60.0,0,0,0.0,0,2,0.0,2,0,2,2,0,0,0,5,6,0,2002
20100444,2002-01-03,regular,682,Bob Sura,GSW,CHH,GSW,32,13,5,11,45.5,0,1,0.0,3,4,75.0,3,2,5,2,2,0,0,4,-16,0,2002
20100444,2002-01-03,regular,1716,Larry Hughes,GSW,CHH,GSW,34,8,3,13,23.1,0,1,0.0,2,2,100.0,0,2,2,1,3,0,2,1,-11,0,2002
20100444,2002-01-03,regular,1502,Adonal Foyle,GSW,CHH,GSW,21,3,1,4,25.0,0,0,0.0,1,2,50.0,2,2,4,0,0,3,1,5,1,0,2002
20100444,2002-01-03,regular,1504,Danny Fortson,GSW,CHH,GSW,33,14,5,15,33.3,0,0,0.0,4,6,66.7,5,3,8,2,1,0,3,3,-11,0,2002
20100444,2002-01-03,regular,302,Mookie Blaylock,GSW,CHH,GSW,14,6,3,6,50.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,1,1,-1,0,2002
20100444,2002-01-03,regular,2211,Troy Murphy,GSW,CHH,GSW,9,2,0,1,0.0,0,0,0.0,2,2,100.0,0,3,3,0,0,0,0,0,0,0,2002
20100444,2002-01-03,regular,1531,Marc Jackson,GSW,CHH,GSW,11,4,1,3,33.3,0,0,0.0,2,2,100.0,1,1,2,2,0,0,0,0,-2,0,2002
20100445,2002-01-03,regular,714,Michael Finley,DAL,NYK,DAL,32,8,3,15,20.0,0,1,0.0,2,2,100.0,0,2,2,3,1,0,1,3,-8,0,2002
20100445,2002-01-03,regular,959,Steve Nash,DAL,NYK,DAL,43,19,6,15,40.0,3,7,42.9,4,4,100.0,2,4,6,7,1,0,2,1,-8,0,2002
20100445,2002-01-03,regular,1717,Dirk Nowitzki,DAL,NYK,DAL,50,30,10,23,43.5,3,10,30.0,7,8,87.5,2,14,16,2,0,1,4,5,-3,0,2002
20100445,2002-01-03,regular,1761,Greg Buckner,DAL,NYK,DAL,37,17,7,12,58.3,0,1,0.0,3,5,60.0,2,2,4,0,2,0,1,5,-9,0,2002
20100445,2002-01-03,regular,436,Juwan Howard,DAL,NYK,DAL,32,12,6,14,42.9,0,0,0.0,0,0,0.0,4,2,6,1,1,0,4,5,-12,0,2002
20100445,2002-01-03,regular,2059,Eduardo Najera,DAL,NYK,DAL,24,6,1,5,20.0,0,0,0.0,4,4,100.0,3,3,6,0,1,1,1,3,4,0,2002
20100445,2002-01-03,regular,896,Tim Hardaway,DAL,NYK,DAL,34,7,3,11,27.3,1,6,16.7,0,0,0.0,0,2,2,7,2,0,3,2,9,0,2002
20100445,2002-01-03,regular,271,Johnny Newman,DAL,NYK,DAL,14,2,1,2,50.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,0,-8,0,2002
20100445,2002-01-03,regular,948,Marcus Camby,NYK,NYK,DAL,45,26,9,16,56.3,0,0,0.0,8,9,88.9,6,7,13,2,0,4,1,2,14,1,2002
20100445,2002-01-03,regular,349,Mark Jackson,NYK,NYK,DAL,40,5,2,9,22.2,0,1,0.0,1,2,50.0,0,8,8,17,4,0,2,2,17,1,2002
20100445,2002-01-03,regular,703,Kurt Thomas,NYK,NYK,DAL,29,15,5,7,71.4,0,0,0.0,5,6,83.3,3,3,6,1,0,0,2,5,-2,1,2002
20100445,2002-01-03,regular,369,Charlie Ward,NYK,NYK,DAL,13,3,1,3,33.3,1,1,100.0,0,0,0.0,1,1,2,4,2,0,0,2,-10,1,2002
20100445,2002-01-03,regular,84,Latrell Sprewell,NYK,NYK,DAL,50,22,9,19,47.4,2,6,33.3,2,2,100.0,2,5,7,3,1,0,4,4,11,1,2002
20100445,2002-01-03,regular,1000,Shandon Anderson,NYK,NYK,DAL,18,10,4,5,80.0,1,1,100.0,1,2,50.0,1,5,6,1,0,0,2,0,-6,1,2002
20100445,2002-01-03,regular,275,Allan Houston,NYK,NYK,DAL,38,19,7,15,46.7,0,1,0.0,5,5,100.0,0,5,5,1,1,0,3,4,9,1,2002
20100445,2002-01-03,regular,970,Othella Harrington,NYK,NYK,DAL,27,8,3,7,42.9,0,0,0.0,2,3,66.7,0,1,1,0,1,0,6,5,6,1,2002
20100445,2002-01-03,regular,969,Travis Knight,NYK,NYK,DAL,5,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,-4,1,2002
20100446,2002-01-03,regular,711,Jerry Stackhouse,DET,HOU,DET,42,29,11,23,47.8,1,6,16.7,6,6,100.0,1,3,4,6,2,0,4,1,1,0,2002
20100446,2002-01-03,regular,1630,Mikki Moore,DET,HOU,DET,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2002
20100446,2002-01-03,regular,722,Corliss Williamson,DET,HOU,DET,30,25,11,19,57.9,0,0,0.0,3,4,75.0,2,0,2,1,0,0,0,2,12,0,2002
20100446,2002-01-03,regular,1112,Ben Wallace,DET,HOU,DET,38,6,3,6,50.0,0,0,0.0,0,3,0.0,3,9,12,2,1,3,0,2,-3,0,2002
20100446,2002-01-03,regular,1088,Chucky Atkins,DET,HOU,DET,29,6,2,8,25.0,2,4,50.0,0,0,0.0,3,0,3,2,2,0,2,4,-5,0,2002
20100446,2002-01-03,regular,468,Jon Barry,DET,HOU,DET,20,6,2,3,66.7,2,2,100.0,0,0,0.0,0,2,2,4,0,0,2,1,-15,0,2002
20100446,2002-01-03,regular,344,Dana Barros,DET,HOU,DET,19,3,1,4,25.0,1,2,50.0,0,0,0.0,1,2,3,3,1,0,2,0,3,0,2002
20100446,2002-01-03,regular,688,Michael Curry,DET,HOU,DET,9,2,1,2,50.0,0,1,0.0,0,0,0.0,1,0,1,1,0,0,1,1,-10,0,2002
20100446,2002-01-03,regular,1442,Zeljko Rebraca,DET,HOU,DET,21,8,4,4,100.0,0,0,0.0,0,0,0.0,2,2,4,1,1,0,0,4,-5,0,2002
20100446,2002-01-03,regular,361,Clifford Robinson,DET,HOU,DET,33,12,5,10,50.0,1,3,33.3,1,2,50.0,1,5,6,7,1,1,2,5,12,0,2002
20100446,2002-01-03,regular,2351,Oscar Torres,HOU,HOU,DET,17,2,1,6,16.7,0,2,0.0,0,0,0.0,2,1,3,0,0,0,2,1,7,1,2002
20100446,2002-01-03,regular,1883,Steve Francis,HOU,HOU,DET,45,36,12,19,63.2,1,3,33.3,11,14,78.6,2,3,5,8,1,0,3,2,4,1,2002
20100446,2002-01-03,regular,1509,Kelvin Cato,HOU,HOU,DET,23,4,1,3,33.3,0,0,0.0,2,2,100.0,0,1,1,0,1,1,0,3,-14,1,2002
20100446,2002-01-03,regular,2204,Eddie Griffin,HOU,HOU,DET,48,19,8,15,53.3,2,4,50.0,1,1,100.0,3,4,7,1,0,5,1,4,2,1,2002
20100446,2002-01-03,regular,983,Moochie Norris,HOU,HOU,DET,24,6,3,6,50.0,0,1,0.0,0,0,0.0,2,2,4,5,1,0,0,0,14,1,2002
20100446,2002-01-03,regular,1749,Cuttino Mobley,HOU,HOU,DET,37,15,5,18,27.8,3,7,42.9,2,4,50.0,0,2,2,1,5,1,4,3,-6,1,2002
20100446,2002-01-03,regular,788,Kevin Willis,HOU,HOU,DET,23,12,6,8,75.0,0,0,0.0,0,0,0.0,3,8,11,0,0,0,1,4,11,1,2002
20100446,2002-01-03,regular,2242,Terence Morris,HOU,HOU,DET,25,5,2,5,40.0,0,1,0.0,1,2,50.0,0,5,5,2,0,1,0,0,-8,1,2002
20100447,2002-01-04,regular,1563,Kevin Ollie,CHI,WAS,CHI,18,6,1,7,14.3,0,0,0.0,4,6,66.7,0,3,3,3,0,0,0,2,17,0,2002
20100447,2002-01-04,regular,1802,Brad Miller,CHI,WAS,CHI,21,7,2,5,40.0,0,0,0.0,3,4,75.0,3,3,6,3,0,1,1,1,-18,0,2002
20100447,2002-01-04,regular,1897,Metta World Peace,CHI,WAS,CHI,33,8,3,12,25.0,0,3,0.0,2,5,40.0,1,1,2,0,1,2,1,6,4,0,2002
20100447,2002-01-04,regular,2239,Trenton Hassell,CHI,WAS,CHI,15,0,0,4,0.0,0,1,0.0,0,0,0.0,0,1,1,1,1,1,0,1,-10,0,2002
20100447,2002-01-04,regular,2062,A.J. Guyton,CHI,WAS,CHI,12,5,2,5,40.0,1,2,50.0,0,0,0.0,0,0,0,0,0,0,1,0,-2,0,2002
20100447,2002-01-04,regular,21,Greg Anthony,CHI,WAS,CHI,18,1,0,6,0.0,0,4,0.0,1,2,50.0,0,1,1,0,1,0,0,1,-17,0,2002
20100447,2002-01-04,regular,891,Charles Oakley,CHI,WAS,CHI,29,12,6,9,66.7,0,0,0.0,0,0,0.0,5,8,13,1,0,0,1,3,-9,0,2002
20100447,2002-01-04,regular,1500,Ron Mercer,CHI,WAS,CHI,42,25,11,21,52.4,1,3,33.3,2,2,100.0,1,2,3,3,2,2,1,2,-12,0,2002
20100447,2002-01-04,regular,2033,Marcus Fizer,CHI,WAS,CHI,25,13,6,12,50.0,0,0,0.0,1,2,50.0,3,8,11,2,0,1,2,2,7,0,2002
20100447,2002-01-04,regular,697,Fred Hoiberg,CHI,WAS,CHI,6,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,4,0,2002
20100447,2002-01-04,regular,2199,Tyson Chandler,CHI,WAS,CHI,12,4,2,4,50.0,0,0,0.0,0,0,0.0,3,2,5,0,0,1,0,1,11,0,2002
20100447,2002-01-04,regular,2201,Eddy Curry,CHI,WAS,CHI,9,2,0,2,0.0,0,0,0.0,2,2,100.0,1,0,1,2,1,0,2,1,-5,0,2002
20100447,2002-01-04,regular,893,Michael Jordan,WAS,WAS,CHI,38,29,9,24,37.5,0,2,0.0,11,13,84.6,0,7,7,3,2,2,5,4,17,1,2002
20100447,2002-01-04,regular,43,Chris Whitney,WAS,WAS,CHI,38,18,6,12,50.0,3,6,50.0,3,4,75.0,0,4,4,8,0,0,1,2,18,1,2002
20100447,2002-01-04,regular,2250,Bobby Simmons,WAS,WAS,CHI,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-6,1,2002
20100447,2002-01-04,regular,1731,Tyronn Lue,WAS,WAS,CHI,10,0,0,4,0.0,0,2,0.0,0,0,0.0,0,1,1,3,0,0,0,1,-12,1,2002
20100447,2002-01-04,regular,1751,Jahidi White,WAS,WAS,CHI,17,9,3,5,60.0,0,0,0.0,3,5,60.0,2,3,5,0,0,1,1,2,18,1,2002
20100447,2002-01-04,regular,461,Popeye Jones,WAS,WAS,CHI,38,10,4,12,33.3,0,0,0.0,2,2,100.0,3,9,12,2,0,0,1,4,11,1,2002
20100447,2002-01-04,regular,2198,Kwame Brown,WAS,WAS,CHI,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,-4,1,2002
20100447,2002-01-04,regular,93,Hubert Davis,WAS,WAS,CHI,38,7,3,6,50.0,1,2,50.0,0,0,0.0,0,1,1,3,0,1,0,1,1,1,2002
20100447,2002-01-04,regular,1838,Tyrone Nesby,WAS,WAS,CHI,27,7,3,6,50.0,1,2,50.0,0,0,0.0,0,5,5,2,3,0,2,3,-4,1,2002
20100447,2002-01-04,regular,2217,Brendan Haywood,WAS,WAS,CHI,28,9,4,4,100.0,0,0,0.0,1,3,33.3,3,6,9,1,0,2,1,2,-9,1,2002
20100448,2002-01-04,regular,1730,Brian Skinner,CLE,TOR,CLE,17,4,2,2,100.0,0,0,0.0,0,0,0.0,4,2,6,1,1,0,0,2,9,0,2002
20100448,2002-01-04,regular,445,Wesley Person,CLE,TOR,CLE,29,12,5,10,50.0,2,6,33.3,0,2,0.0,1,1,2,1,1,0,0,2,-17,0,2002
20100448,2002-01-04,regular,2036,Chris Mihm,CLE,TOR,CLE,39,11,4,8,50.0,0,0,0.0,3,9,33.3,3,3,6,2,1,1,2,3,-13,0,2002
20100448,2002-01-04,regular,441,Lamond Murray,CLE,TOR,CLE,32,12,4,10,40.0,0,3,0.0,4,4,100.0,0,6,6,3,1,0,4,1,-10,0,2002
20100448,2002-01-04,regular,1729,Ricky Davis,CLE,TOR,CLE,20,15,6,9,66.7,0,0,0.0,3,5,60.0,1,1,2,2,1,0,2,0,6,0,2002
20100448,2002-01-04,regular,1889,Andre Miller,CLE,TOR,CLE,29,13,4,12,33.3,1,3,33.3,4,6,66.7,2,1,3,6,2,0,2,1,-17,0,2002
20100448,2002-01-04,regular,1908,Jumaine Jones,CLE,TOR,CLE,28,13,5,12,41.7,2,6,33.3,1,2,50.0,2,3,5,3,1,1,2,2,-9,0,2002
20100448,2002-01-04,regular,902,Bimbo Coles,CLE,TOR,CLE,19,2,1,3,33.3,0,1,0.0,0,0,0.0,1,1,2,4,0,0,2,0,7,0,2002
20100448,2002-01-04,regular,2244,Jeff Trepagnier,CLE,TOR,CLE,7,0,0,0,0.0,0,0,0.0,0,2,0.0,0,1,1,2,1,1,0,0,6,0,2002
20100448,2002-01-04,regular,980,Zydrunas Ilgauskas,CLE,TOR,CLE,20,9,4,8,50.0,0,0,0.0,1,3,33.3,2,1,3,1,0,3,2,5,-12,0,2002
20100448,2002-01-04,regular,213,Antonio Davis,TOR,TOR,CLE,38,17,7,16,43.8,0,0,0.0,3,4,75.0,3,5,8,2,0,0,3,2,21,1,2002
20100448,2002-01-04,regular,1713,Vince Carter,TOR,TOR,CLE,42,34,15,24,62.5,3,4,75.0,1,1,100.0,2,2,4,8,2,1,1,2,17,1,2002
20100448,2002-01-04,regular,145,Tracy Murray,TOR,TOR,CLE,13,8,4,8,50.0,0,1,0.0,0,0,0.0,1,1,2,1,0,0,0,2,-5,1,2002
20100448,2002-01-04,regular,2214,Michael Bradley,TOR,TOR,CLE,3,0,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,0,-6,1,2002
20100448,2002-01-04,regular,1721,Keon Clark,TOR,TOR,CLE,34,15,7,15,46.7,0,0,0.0,1,2,50.0,3,8,11,3,1,0,5,3,5,1,2002
20100448,2002-01-04,regular,966,Jerome Williams,TOR,TOR,CLE,31,6,2,3,66.7,0,0,0.0,2,4,50.0,2,3,5,1,1,0,1,1,20,1,2002
20100448,2002-01-04,regular,2306,Carlos Arroyo,TOR,TOR,CLE,2,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,-4,1,2002
20100448,2002-01-04,regular,376,Eric Montross,TOR,TOR,CLE,17,2,1,4,25.0,0,0,0.0,0,0,0.0,1,3,4,0,2,0,0,4,6,1,2002
20100448,2002-01-04,regular,209,Dell Curry,TOR,TOR,CLE,8,0,0,1,0.0,0,0,0.0,0,0,0.0,2,0,2,0,0,0,2,0,-12,1,2002
20100448,2002-01-04,regular,164,Chris Childs,TOR,TOR,CLE,17,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,4,1,0,2,6,-8,1,2002
20100448,2002-01-04,regular,1541,Alvin Williams,TOR,TOR,CLE,30,17,7,11,63.6,1,2,50.0,2,2,100.0,0,2,2,7,1,0,1,2,22,1,2002
20100448,2002-01-04,regular,2055,Mamadou N'diaye,TOR,TOR,CLE,3,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-6,1,2002
